Position (m),Twtt (ns),Snow height (m)
6.19,0.3348103545955055,0.7230577385524196
6.2,0.3347567512601869,0.7229419765818522
6.21,0.3347031479248682,0.7228262146112847
6.22,0.3346495445895496,0.7227104526407173
6.23,0.334595941254231,0.7225946906701499
6.24,0.3345423379189124,0.7224789286995825
6.25,0.33448873458359374,0.722363166729015
6.26,0.3352391812780548,0.7239838343169596
6.2700000000000005,0.3350247679367802,0.7235207864346898
6.28,0.33481035459550573,0.7230577385524201
6.29,0.33459594125423114,0.7225946906701503
6.3,0.33438152791295667,0.7221316427878806
6.3100000000000005,0.33341666787722113,0.7200479273176664
6.32,0.33245180784148554,0.7179642118474522
6.33,0.33148694780575,0.7158804963772379
6.34,0.33052208777001446,0.7137967809070238
6.3500000000000005,0.32955722773427887,0.7117130654368096
6.36,0.32859236769854333,0.7096293499665954
6.37,0.32768111099812647,0.7076613964669487
6.38,0.32676985429770955,0.705693442967302
6.390000000000001,0.3258585975972926,0.7037254894676551
6.4,0.32494734089687566,0.7017575359680084
6.41,0.32403608419645874,0.6997895824683616
6.42,0.3231248274960418,0.6978216289687148
6.43,0.3222135707956249,0.6958536754690681
6.44,0.32130231409520793,0.6938857219694212
6.45,0.32044466073010963,0.6920335304403419
6.46,0.3195334040296927,0.6900655769406951
6.47,0.31862214732927585,0.6880976234410484
6.48,0.3185685439939572,0.6879818614704809
6.49,0.3185149406586385,0.6878660994999134
6.5,0.31846133732331977,0.6877503375293458
6.51,0.3178717006348147,0.6864769558531036
6.5200000000000005,0.3172820639463096,0.6852035741768616
6.53,0.3166924272578045,0.6839301925006195
6.54,0.31653161725184853,0.6835829065889171
6.55,0.31637080724589256,0.6832356206772147
6.5600000000000005,0.31620999723993665,0.6828883347655123
6.57,0.3160491872339807,0.6825410488538098
6.58,0.31588837722802476,0.6821937629421074
6.59,0.31524513720420105,0.680804619295298
6.6000000000000005,0.31460189718037734,0.6794154756484885
6.61,0.31395865715655363,0.678026332001679
6.62,0.31331541713273,0.6766371883548696
6.63,0.3126721771089062,0.6752480447080601
6.640000000000001,0.31197533374976394,0.6737431390906833
6.65,0.3112784903906216,0.6722382334733064
6.66,0.3105816470314792,0.6707333278559294
6.67,0.3098848036723369,0.6692284222385525
6.68,0.30918796031319457,0.6677235166211756
6.69,0.3084911169540522,0.6662186110037986
6.7,0.30784787693022847,0.6648294673569891
6.71,0.3072046369064047,0.6634403237101795
6.72,0.3065077935472623,0.6619354180928025
6.73,0.30581095018812,0.6604305124754256
6.74,0.30511410682897766,0.6589256068580488
6.75,0.304470866805154,0.6575364632112394
6.76,0.3038276267813303,0.6561473195644298
6.7700000000000005,0.3038276267813303,0.6561473195644298
6.78,0.3038276267813303,0.6561473195644298
6.79,0.3038276267813303,0.6561473195644298
6.8,0.30388123011664886,0.6562630815349972
6.8100000000000005,0.3039348334519675,0.6563788435055646
6.82,0.30254114673368276,0.6533690322708107
6.83,0.301147460015398,0.6503592210360567
6.84,0.29975377329711334,0.647349409801303
6.8500000000000005,0.2983600865788287,0.6443395985665491
6.86,0.296966399860544,0.6413297873317954
6.87,0.2964303665073576,0.6401721676261208
6.88,0.29589433315417124,0.6390145479204463
6.890000000000001,0.29535829980098477,0.6378569282147717
6.9,0.29482226644779835,0.6366993085090972
6.91,0.29433983642993056,0.63565745077399
6.92,0.2938574064120628,0.6346155930388829
6.93,0.293374976394195,0.6335737353037758
6.94,0.2928925463763272,0.6325318775686687
6.95,0.29235651302314075,0.6313742578629941
6.96,0.29182047966995434,0.6302166381573194
6.97,0.2912844463167679,0.6290590184516449
6.98,0.29074841296358145,0.6279013987459703
6.99,0.29021237961039503,0.6267437790402958
7.0,0.2896763462572087,0.6255861593346213
7.01,0.28914031290402226,0.6244285396289467
7.0200000000000005,0.28860427955083584,0.6232709199232722
7.03,0.2880682461976494,0.6221133002175977
7.04,0.2867281628146834,0.6192192509534112
7.05,0.2853880794317173,0.6163252016892248
7.0600000000000005,0.2839943927134326,0.6133153904544709
7.07,0.28260070599514797,0.6103055792197172
7.08,0.28120701927686326,0.6072957679849633
7.09,0.2813142259475006,0.6075272919260983
7.1000000000000005,0.2814214326181379,0.6077588158672333
7.11,0.2815286392887752,0.6079903398083683
7.12,0.2824398959891921,0.609958293308015
7.13,0.2833511526896091,0.6119262468076618
7.140000000000001,0.2842088060547074,0.6137784383367412
7.15,0.2850664594198056,0.6156306298658204
7.16,0.2859241127849038,0.6174828213948996
7.17,0.28678176615000206,0.6193350129239789
7.18,0.2873177995031885,0.6204926326296534
7.19,0.2878538328563749,0.6216502523353279
7.2,0.2883898662095613,0.6228078720410024
7.21,0.28892589956274767,0.6239654917466769
7.22,0.2894083295806154,0.6250073494817839
7.23,0.28989075959848315,0.626049207216891
7.24,0.2903731896163509,0.627091064951998
7.25,0.29085561963421863,0.628132922687105
7.26,0.29053399962230675,0.6274383508637001
7.2700000000000005,0.2901051729397575,0.6265122550991603
7.28,0.28967634625720834,0.6255861593346206
7.29,0.2892475195746592,0.624660063570081
7.3,0.28881869289211004,0.6237339678055412
7.3100000000000005,0.28914031290402187,0.624428539628946
7.32,0.28946193291593375,0.6251231114523507
7.33,0.2897835529278456,0.6258176832757554
7.34,0.2901051729397574,0.6265122550991601
7.3500000000000005,0.2904803962869879,0.6273225888931323
7.36,0.2908556196342184,0.6281329226871045
7.37,0.2912308429814489,0.6289432564810767
7.38,0.29160606632867947,0.629753590275049
7.390000000000001,0.29192768634059135,0.6304481620984538
7.4,0.2922493063525031,0.6311427339218584
7.41,0.292570926364415,0.6318373057452632
7.42,0.29289254637632683,0.6325318775686679
7.43,0.2932141663882388,0.6332264493920727
7.44,0.2935357864001506,0.6339210212154774
7.45,0.2938038030767438,0.6344998310683148
7.46,0.294071819753337,0.6350786409211521
7.47,0.2943398364299303,0.6356574507739894
7.48,0.29375019974142524,0.6343840690977475
7.49,0.29316056305292026,0.6331106874215056
7.5,0.2925709263644152,0.6318373057452635
7.51,0.29251732302909655,0.6317215437746961
7.5200000000000005,0.29246371969377793,0.6316057818041287
7.53,0.2924101163584593,0.6314900198335613
7.54,0.2919812896759102,0.6305639240690217
7.55,0.29155246299336113,0.6296378283044822
7.5600000000000005,0.29112363631081195,0.6287117325399425
7.57,0.29069480962826283,0.6277856367754029
7.58,0.2902659829457137,0.6268595410108633
7.59,0.2903195862810324,0.6269753029814308
7.6000000000000005,0.290373189616351,0.6270910649519982
7.61,0.2904267929516697,0.6272068269225657
7.62,0.290533999622307,0.6274383508637007
7.63,0.29064120629294427,0.6276698748048356
7.640000000000001,0.29080201629890023,0.628017160716538
7.65,0.2909628263048562,0.6283644466282405
7.66,0.2911236363108122,0.628711732539943
7.67,0.29128444631676814,0.6290590184516454
7.68,0.2914452563227241,0.6294063043633479
7.69,0.2916060663286801,0.6297535902750503
7.7,0.29176687633463605,0.6301008761867528
7.71,0.291927686340592,0.6304481620984552
7.72,0.2921420996818666,0.6309112099807251
7.73,0.29235651302314125,0.6313742578629951
7.74,0.29257092636441584,0.631837305745265
7.75,0.29278533970569043,0.6323003536275349
7.76,0.2929997530469651,0.6327634015098048
7.7700000000000005,0.292570926364416,0.6318373057452653
7.78,0.2921420996818669,0.6309112099807257
7.79,0.2917132729993178,0.6299851142161862
7.8,0.2912844463167687,0.6290590184516466
7.8100000000000005,0.29085561963421963,0.6281329226871071
7.82,0.2918740830052738,0.6303324001278887
7.83,0.29289254637632806,0.6325318775686705
7.84,0.2939110097473822,0.6347313550094521
7.8500000000000005,0.2949294731184364,0.6369308324502337
7.86,0.2959479364894906,0.6391303098910154
7.87,0.29610874649544655,0.6394775958027178
7.88,0.29626955650140246,0.6398248817144201
7.890000000000001,0.2964303665073583,0.6401721676261224
7.9,0.2966447798486329,0.6406352155083922
7.91,0.29685919318990744,0.641098263390662
7.92,0.297073606531182,0.6415613112729317
7.930000000000001,0.29728801987245645,0.6420243591552014
7.94,0.29750243321373104,0.6424874070374712
7.95,0.2977704498903242,0.6430662168903084
7.96,0.2980384665669174,0.6436450267431456
7.97,0.29830648324351056,0.6442238365959828
7.98,0.29857449992010376,0.64480264644882
7.99,0.2988425165966969,0.6453814563016572
8.0,0.29911053327329007,0.6459602661544944
8.01,0.2993785499498833,0.6465390760073316
8.02,0.29964656662647643,0.6471178858601688
8.03,0.29991458330306964,0.647696695713006
8.040000000000001,0.3009866500094424,0.6500119351243551
8.05,0.30205871671581525,0.6523271745357041
8.06,0.303130783422188,0.6546424139470531
8.07,0.30420285012856085,0.6569576533584022
8.08,0.3052749168349337,0.6592728927697513
8.09,0.30484609015238445,0.6583467970052115
8.1,0.30441726346983533,0.6574207012406719
8.11,0.30398843678728615,0.6564946054761321
8.120000000000001,0.303559610104737,0.6555685097115924
8.13,0.3031307834221878,0.6546424139470527
8.14,0.3027555600749573,0.6538320801530805
8.15,0.3023803367277268,0.6530217463591083
8.16,0.30200511338049635,0.6522114125651362
8.17,0.30162989003326585,0.6514010787711639
8.18,0.30157628669794717,0.6512853168005964
8.19,0.30152268336262855,0.651169554830029
8.2,0.30152268336262855,0.651169554830029
8.21,0.30152268336262855,0.651169554830029
8.22,0.3015762866979472,0.6512853168005965
8.23,0.3016298900332659,0.651401078771164
8.24,0.3016834933685846,0.6515168407417316
8.25,0.30173709670390325,0.6516326027122991
8.26,0.30179070003922187,0.6517483646828666
8.27,0.30189790670985917,0.6519798886240015
8.28,0.30200511338049646,0.6522114125651364
8.290000000000001,0.30211232005113375,0.6524429365062713
8.3,0.302219526721771,0.6526744604474062
8.31,0.3023267333924083,0.6529059843885411
8.32,0.3023803367277269,0.6530217463591085
8.33,0.3024339400630456,0.653137508329676
8.34,0.30248754339836426,0.6532532703002435
8.35,0.30248754339836426,0.6532532703002435
8.36,0.3024875433983643,0.6532532703002436
8.370000000000001,0.30254114673368293,0.6533690322708111
8.38,0.30259475006900155,0.6534847942413785
8.39,0.30270195673963884,0.6537163181825134
8.4,0.30280916341027614,0.6539478421236483
8.41,0.30291637008091343,0.6541793660647832
8.42,0.30302357675155067,0.6544108900059181
8.43,0.30318438675750664,0.6547581759176205
8.44,0.3033451967634626,0.6551054618293229
8.45,0.30350600676941847,0.6554527477410252
8.46,0.30366681677537444,0.6558000336527277
8.47,0.3038276267813303,0.65614731956443
8.48,0.30404204012260494,0.6566103674466999
8.49,0.3042564534638794,0.6570734153289696
8.5,0.304470866805154,0.6575364632112394
8.51,0.30468528014642854,0.6579995110935092
8.52,0.3048996934877031,0.658462558975779
8.53,0.30511410682897766,0.6589256068580488
8.540000000000001,0.3053285201702523,0.6593886547403187
8.55,0.30554293351152684,0.6598517026225885
8.56,0.3057573468528014,0.6603147505048583
8.57,0.30597176019407596,0.6607777983871281
8.58,0.3061861735353505,0.6612408462693978
8.59,0.306400586876625,0.6617038941516676
8.6,0.3066150002178996,0.6621669420339374
8.61,0.30682941355917415,0.6626299899162073
8.620000000000001,0.30693662022981144,0.6628615138573422
8.63,0.3070438269004488,0.6630930377984772
8.64,0.30715103357108614,0.6633245617396122
8.65,0.3072582402417234,0.6635560856807471
8.66,0.3065077935472625,0.6619354180928029
8.67,0.3057573468528015,0.6603147505048584
8.68,0.3050069001583405,0.658694082916914
8.69,0.3042564534638795,0.6570734153289697
8.700000000000001,0.30350600676941847,0.6554527477410252
8.71,0.30275556007495746,0.6538320801530808
8.72,0.30200511338049646,0.6522114125651364
8.73,0.3012546666860355,0.650590744977192
8.74,0.3005042199915745,0.6489700773892476
8.75,0.2997537732971135,0.6473494098013033
8.76,0.2989497232673338,0.6456129802427913
8.77,0.29814567323755425,0.6438765506842796
8.78,0.29734162320777463,0.6421401211257678
8.790000000000001,0.29653757317799506,0.6404036915672561
8.8,0.29573352314821544,0.6386672620087442
8.81,0.29498307645375454,0.6370465944208
8.82,0.2942326297592935,0.6354259268328556
8.83,0.29348218306483254,0.6338052592449113
8.84,0.29273173637037153,0.6321845916569668
8.85,0.2919812896759106,0.6305639240690225
8.86,0.2912308429814496,0.6289432564810781
8.870000000000001,0.2904803962869885,0.6273225888931336
8.88,0.2897299495925275,0.6257019213051892
8.89,0.2889795028980665,0.6240812537172448
8.9,0.2881754528682869,0.6223448241587329
8.91,0.28737140283850726,0.6206083946002211
8.92,0.28656735280872764,0.6188719650417093
8.93,0.285763302778948,0.6171355354831974
8.94,0.2849592527491684,0.6153991059246856
8.950000000000001,0.28415520271938877,0.6136626763661738
8.96,0.28335115268960914,0.6119262468076619
8.97,0.28254710265982946,0.6101898172491501
8.98,0.28174305263004984,0.6084533876906383
8.99,0.28179665596536846,0.6085691496612057
9.0,0.2818502593006871,0.6086849116317731
9.01,0.2819038626360057,0.6088006736023405
9.02,0.2819574659713244,0.608916435572908
9.03,0.28201106930664305,0.6090321975434755
9.040000000000001,0.2820646726419617,0.609147959514043
9.05,0.28211827597728034,0.6092637214846105
9.06,0.28217187931259907,0.6093794834551781
9.07,0.28136782928281945,0.6076430538966663
9.08,0.2805637792530399,0.6059066243381546
9.09,0.27975972922326026,0.6041701947796427
9.1,0.27895567919348063,0.6024337652211309
9.11,0.278151629163701,0.6006973356626191
9.120000000000001,0.2773475791339214,0.5989609061041072
9.13,0.2765435291041418,0.5972244765455955
9.14,0.2757394790743622,0.5954880469870838
9.15,0.27493542904458257,0.593751617428572
9.16,0.27413137901480295,0.5920151878700601
9.17,0.27332732898502327,0.5902787583115482
9.18,0.27252327895524364,0.5885423287530364
9.19,0.271719228925464,0.5868058991945245
9.200000000000001,0.27198724560205717,0.5873847090473617
9.21,0.27225526227865043,0.587963518900199
9.22,0.27252327895524364,0.5885423287530364
9.23,0.27279129563183685,0.5891211386058737
9.24,0.2730593123084301,0.589699948458711
9.25,0.2733273289850234,0.5902787583115484
9.26,0.27359534566161664,0.5908575681643858
9.27,0.2739169656735286,0.5915521399877907
9.28,0.27423858568544046,0.5922467118111955
9.290000000000001,0.27456020569735234,0.5929412836346003
9.3,0.2748818257092642,0.5936358554580051
9.31,0.2752034457211761,0.59433042728141
9.32,0.2755786690684066,0.5951407610753822
9.33,0.27595389241563717,0.5959510948693545
9.34,0.27632911576286767,0.5967614286633267
9.35,0.2767043391100982,0.5975717624572988
9.36,0.2770795624573286,0.5983820962512709
9.370000000000001,0.2763291157628676,0.5967614286633265
9.38,0.27557866906840656,0.595140761075382
9.39,0.27482822237394555,0.5935200934874376
9.4,0.27407777567948455,0.5918994258994932
9.41,0.2733273289850235,0.5902787583115486
9.42,0.2725232789552438,0.5885423287530367
9.43,0.2716656255901455,0.5866901372239574
9.44,0.27080797222504716,0.5848379456948779
9.450000000000001,0.2699503188599488,0.5829857541657985
9.46,0.2705935588837725,0.5843748978126079
9.47,0.2712367989075961,0.5857640414594172
9.48,0.2718264355961011,0.587037423135659
9.49,0.2724160722846061,0.5883108048119009
9.5,0.27246967561992474,0.5884265667824683
9.51,0.2725232789552433,0.5885423287530356
9.52,0.27257688229056193,0.588658090723603
9.53,0.27263048562588055,0.5887738526941704
9.540000000000001,0.27268408896119917,0.5888896146647379
9.55,0.27273769229651784,0.5890053766353054
9.56,0.2727912956318365,0.5891211386058729
9.57,0.27284489896715525,0.5892369005764405
9.58,0.27284489896715525,0.5892369005764405
9.59,0.27284489896715525,0.5892369005764405
9.6,0.27284489896715525,0.5892369005764405
9.61,0.27284489896715525,0.5892369005764405
9.620000000000001,0.2728985023024739,0.589352662547008
9.63,0.27295210563779254,0.5894684245175754
9.64,0.2730057089731111,0.5895841864881427
9.65,0.2730593123084297,0.5896999484587102
9.66,0.2739705690088466,0.5916679019583568
9.67,0.2748818257092635,0.5936358554580036
9.68,0.27584668574499904,0.5957195709282177
9.69,0.2768115457807346,0.5978032863984319
9.700000000000001,0.2777764058164701,0.5998870018686461
9.71,0.2787412658522057,0.6019707173388603
9.72,0.27970612588794125,0.6040544328090744
9.73,0.2806709859236768,0.6061381482792887
9.74,0.2816358459594124,0.6082218637495029
9.75,0.28260070599514797,0.6103055792197172
9.76,0.28361916936620213,0.6125050566604988
9.77,0.28463763273725634,0.6147045341012805
9.78,0.2856024927729919,0.6167882495714947
9.790000000000001,0.28656735280872747,0.6188719650417089
9.8,0.287532212844463,0.6209556805119231
9.81,0.2884434695448799,0.6229236340115698
9.82,0.2893547262452968,0.6248915875112165
9.83,0.28930112290997817,0.624775825540649
9.84,0.28924751957465955,0.6246600635700816
9.85,0.28919391623934093,0.6245443015995142
9.86,0.2891403129040223,0.6244285396289468
9.870000000000001,0.2890867095687037,0.6243127776583794
9.88,0.2890331062333851,0.624197015687812
9.89,0.28897950289806645,0.6240812537172447
9.9,0.28892589956274783,0.6239654917466773
9.91,0.2888722962274292,0.6238497297761099
9.92,0.2888186928921106,0.6237339678055425
9.93,0.288765089556792,0.623618205834975
9.94,0.2896227429218902,0.6254703973640543
9.950000000000001,0.2904803962869885,0.6273225888931336
9.96,0.2913380496520868,0.629174780422213
9.97,0.2921957030171851,0.6310269719512923
9.98,0.29305335638228336,0.6328791634803715
9.99,0.29305335638228336,0.6328791634803715
10.0,0.29305335638228336,0.6328791634803715
10.01,0.29305335638228336,0.6328791634803715
10.02,0.2930533563822834,0.6328791634803717
10.03,0.2930533563822834,0.6328791634803717
10.040000000000001,0.2930533563822834,0.6328791634803717
10.05,0.2930533563822834,0.6328791634803717
10.06,0.2930533563822834,0.6328791634803717
10.07,0.2939110097473817,0.634731355009451
10.08,0.29476866311247996,0.6365835465385302
10.09,0.29562631647757825,0.6384357380676096
10.1,0.29648396984267655,0.6402879295966889
10.11,0.2973416232077748,0.6421401211257681
10.120000000000001,0.2981992765728731,0.6439923126548475
10.13,0.2990569299379714,0.6458445041839268
10.14,0.299860979967751,0.6475809337424386
10.15,0.30066502999753064,0.6493173633009505
10.16,0.30146908002731027,0.6510537928594623
10.17,0.30227313005708983,0.652790222417974
10.18,0.30307718008686946,0.6545266519764859
10.19,0.3038812301166491,0.6562630815349977
10.200000000000001,0.3035596101047372,0.6555685097115929
10.21,0.30323799009282537,0.6548739378881882
10.22,0.3029163700809135,0.6541793660647833
10.23,0.3025947500690016,0.6534847942413786
10.24,0.3022731300570898,0.6527902224179739
10.25,0.3019515100451779,0.6520956505945691
10.26,0.30162989003326607,0.6514010787711644
10.27,0.3013082700213542,0.6507065069477596
10.28,0.3009866500094423,0.6500119351243548
10.290000000000001,0.3006650299975304,0.64931736330095
10.3,0.3002898066502999,0.6485070295069778
10.31,0.2999145833030694,0.6476966957130056
10.32,0.29953935995583897,0.6468863619190335
10.33,0.29916413660860847,0.6460760281250613
10.34,0.29878891326137796,0.645265694331089
10.35,0.29841368991414746,0.6444553605371169
10.36,0.298038466566917,0.6436450267431448
10.370000000000001,0.2987353099260594,0.6451499323605218
10.38,0.29943215328520173,0.6466548379778987
10.39,0.3001289966443441,0.6481597435952757
10.4,0.3008258400034865,0.6496646492126528
10.41,0.3015226833626289,0.6511695548300297
10.42,0.3022731300570899,0.6527902224179741
10.43,0.3030235767515509,0.6544108900059186
10.44,0.3037740234460119,0.656031557593863
10.450000000000001,0.3045244701404729,0.6576522251818074
10.46,0.303774023446012,0.6560315575938632
10.47,0.30302357675155106,0.6544108900059189
10.48,0.3022731300570901,0.6527902224179746
10.49,0.30152268336262905,0.6511695548300301
10.5,0.3013082700213545,0.6507065069477603
10.51,0.30109385668007993,0.6502434590654905
10.52,0.3008794433388054,0.6497804111832207
10.53,0.3006650299975308,0.6493173633009509
10.540000000000001,0.3004506166562563,0.6488543154186811
10.55,0.300343409985619,0.6486227914775462
10.56,0.30023620331498174,0.6483912675364113
10.57,0.30012899664434445,0.6481597435952764
10.58,0.3000753933090258,0.6480439816247089
10.59,0.30002178997370715,0.6479282196541415
10.6,0.2999681866383885,0.647812457683574
10.61,0.29991458330306986,0.6476966957130066
10.620000000000001,0.29986097996775124,0.6475809337424392
10.63,0.2998073766324326,0.6474651717718717
10.64,0.299753773297114,0.6473494098013043
10.65,0.2997001699617953,0.6472336478307368
10.66,0.2996465666264767,0.6471178858601694
10.67,0.29959296329115803,0.6470021238896019
10.68,0.29948575662052074,0.646770599948467
10.69,0.2993785499498835,0.6465390760073321
10.700000000000001,0.2992713432792462,0.6463075520661972
10.71,0.2991641366086089,0.6460760281250623
10.72,0.2991105332732903,0.6459602661544949
10.73,0.2990569299379716,0.6458445041839274
10.74,0.29900332660265294,0.6457287422133597
10.75,0.29894972326733427,0.6456129802427922
10.76,0.2988961199320156,0.6454972182722247
10.77,0.2988425165966969,0.6453814563016572
10.78,0.2988425165966969,0.6453814563016572
10.790000000000001,0.29884251659669686,0.6453814563016571
10.8,0.29884251659669686,0.6453814563016571
10.81,0.2988425165966968,0.645381456301657
10.82,0.2988425165966968,0.645381456301657
10.83,0.29980737663243234,0.6474651717718711
10.84,0.3007722366681679,0.6495488872420853
10.85,0.30173709670390336,0.6516326027122994
10.86,0.3027019567396389,0.6537163181825135
10.870000000000001,0.30366681677537444,0.6558000336527277
10.88,0.30463167681111,0.6578837491229419
10.89,0.3055965368468455,0.659967464593156
10.9,0.30656139688258105,0.6620511800633702
10.91,0.3075262569183166,0.6641348955335843
10.92,0.30849111695405207,0.6662186110037984
10.93,0.3094559769897876,0.6683023264740126
10.94,0.3083839102834148,0.6659870870626634
10.950000000000001,0.3073118435770419,0.6636718476513143
10.96,0.306239776870669,0.661356608239965
10.97,0.3051677101642962,0.659041368828616
10.98,0.30409564345792334,0.6567261294172668
10.99,0.30398843678728604,0.6564946054761319
11.0,0.3038812301166488,0.656263081534997
11.01,0.3037740234460115,0.6560315575938621
11.02,0.3036668167753742,0.6558000336527272
11.03,0.303559610104737,0.6555685097115924
11.040000000000001,0.30345240343409974,0.6553369857704575
11.05,0.30334519676346244,0.6551054618293226
11.06,0.30323799009282515,0.6548739378881877
11.07,0.3031307834221879,0.6546424139470529
11.08,0.3030235767515506,0.654410890005918
11.09,0.3029163700809134,0.6541793660647831
11.1,0.3028091634102761,0.6539478421236482
11.11,0.3027019567396388,0.6537163181825133
11.120000000000001,0.3025947500690015,0.6534847942413784
11.13,0.3024875433983643,0.6532532703002436
11.14,0.3024875433983643,0.6532532703002436
11.15,0.3024875433983643,0.6532532703002436
11.16,0.3024875433983643,0.6532532703002436
11.17,0.3024875433983643,0.6532532703002436
11.18,0.3024875433983643,0.6532532703002436
11.19,0.30248754339836437,0.6532532703002437
11.200000000000001,0.30248754339836437,0.6532532703002437
11.21,0.30248754339836437,0.6532532703002437
11.22,0.3024875433983643,0.6532532703002436
11.23,0.3024875433983643,0.6532532703002436
11.24,0.30248754339836426,0.6532532703002435
11.25,0.30248754339836426,0.6532532703002435
11.26,0.30248754339836426,0.6532532703002435
11.27,0.30248754339836426,0.6532532703002435
11.28,0.3024875433983642,0.6532532703002434
11.290000000000001,0.3024875433983642,0.6532532703002434
11.3,0.3025411467336828,0.6533690322708108
11.31,0.30259475006900144,0.6534847942413782
11.32,0.30264835340432006,0.6536005562119457
11.33,0.3027019567396387,0.6537163181825131
11.34,0.3027555600749573,0.6538320801530805
11.35,0.3028091634102759,0.6539478421236479
11.36,0.3028627667455946,0.6540636040942154
11.370000000000001,0.3029163700809132,0.6541793660647828
11.38,0.30296997341623183,0.6542951280353502
11.39,0.3030235767515505,0.6544108900059177
11.4,0.3030771800868691,0.6545266519764851
11.41,0.3030771800868691,0.6545266519764851
11.42,0.3030771800868692,0.6545266519764852
11.43,0.3030771800868692,0.6545266519764852
11.44,0.3030771800868692,0.6545266519764853
11.450000000000001,0.3030771800868692,0.6545266519764853
11.46,0.3030235767515506,0.6544108900059179
11.47,0.302969973416232,0.6542951280353505
11.48,0.3029163700809133,0.654179366064783
11.49,0.3028627667455947,0.6540636040942156
11.5,0.302809163410276,0.6539478421236481
11.51,0.3018443033745405,0.651864126653434
11.52,0.30087944333880495,0.6497804111832197
11.53,0.2999145833030694,0.6476966957130056
11.540000000000001,0.2989497232673339,0.6456129802427915
11.55,0.29787765656096105,0.6432977408314423
11.56,0.2968055898545882,0.6409825014200933
11.57,0.29573352314821544,0.6386672620087442
11.58,0.2946614564418426,0.6363520225973952
11.59,0.29358938973546983,0.6340367831860462
11.6,0.292517323029097,0.6317215437746971
11.61,0.29144525632272417,0.629406304363348
11.620000000000001,0.29037318961635133,0.627091064951999
11.63,0.2893011229099785,0.6247758255406498
11.64,0.28822905620360567,0.6224605861293007
11.65,0.2871569894972328,0.6201453467179515
11.66,0.2860849227908599,0.6178301073066023
11.67,0.28501285608448707,0.6155148678952531
11.68,0.2839407893781142,0.613199628483904
11.69,0.28286872267174135,0.6108843890725548
11.700000000000001,0.2817966559653685,0.6085691496612058
11.71,0.2807245892589957,0.6062539102498566
11.72,0.2795989192173042,0.6038229088679401
11.73,0.27847324917561267,0.6013919074860234
11.74,0.2773475791339212,0.5989609061041069
11.75,0.2762219090922297,0.5965299047221903
11.76,0.2750962390505382,0.5940989033402737
11.77,0.2739705690088467,0.5916679019583571
11.78,0.2728448989671552,0.5892369005764404
11.790000000000001,0.27171922892546374,0.5868058991945239
11.8,0.2705935588837722,0.5843748978126072
11.81,0.2694678888420807,0.5819438964306907
11.82,0.2683422188003893,0.5795128950487741
11.83,0.2672165487586977,0.5770818936668575
11.84,0.26673411874083,0.5760400359317503
11.85,0.26625168872296223,0.5749981781966433
11.86,0.2657692587050945,0.5739563204615363
11.870000000000001,0.26528682868722675,0.5729144627264293
11.88,0.26480439866935895,0.5718726049913222
11.89,0.2643755719868099,0.5709465092267827
11.9,0.2639467453042607,0.570020413462243
11.91,0.2635179186217116,0.5690943176977034
11.92,0.2631426952744811,0.5682839839037311
11.93,0.26276747192725064,0.567473650109759
11.94,0.26351791862171164,0.5690943176977035
11.950000000000001,0.2642683653161726,0.5707149852856478
11.96,0.2656084486991387,0.5736090345498343
11.97,0.26694853208210473,0.5765030838140206
11.98,0.26828861546507077,0.579397133078207
11.99,0.26866383881230127,0.5802074668721792
12.0,0.2689854588242131,0.5809020386955839
12.01,0.26930707883612487,0.5815966105189885
12.02,0.2696286988480367,0.5822911823423932
12.030000000000001,0.2699503188599486,0.5829857541657979
12.040000000000001,0.2702719388718604,0.5836803259892026
12.05,0.2705935588837722,0.5843748978126072
12.06,0.27048635221313483,0.5841433738714721
12.07,0.27037914554249753,0.5839118499303372
12.08,0.2702719388718602,0.5836803259892022
12.09,0.2701647322012229,0.5834488020480671
12.1,0.2700575255305856,0.5832172781069322
12.11,0.2699503188599483,0.5829857541657973
12.120000000000001,0.26984311218931095,0.5827542302246623
12.13,0.2697359055186737,0.5825227062835274
12.14,0.2695750955127178,0.5821754203718251
12.15,0.2694142855067619,0.5818281344601228
12.16,0.2695750955127178,0.5821754203718251
12.17,0.26973590551867377,0.5825227062835275
12.18,0.2698967155246297,0.58286999219523
12.19,0.2700575255305856,0.5832172781069322
12.200000000000001,0.2702183355365415,0.5835645640186347
12.21,0.27000392219526703,0.583101516136365
12.22,0.26978950885399244,0.5826384682540952
12.23,0.2695750955127179,0.5821754203718253
12.24,0.2693606821714433,0.5817123724895555
12.25,0.2691462688301688,0.5812493246072857
12.26,0.2689318554888942,0.5807862767250159
12.27,0.26871744214761967,0.5803232288427461
12.280000000000001,0.2685030288063451,0.5798601809604763
12.290000000000001,0.26828861546507055,0.5793971330782065
12.3,0.26807420212379596,0.5789340851959367
12.31,0.2682350121297519,0.5792813711076391
12.32,0.2683958221357079,0.5796286570193415
12.33,0.2685566321416638,0.5799759429310439
12.34,0.2687174421476198,0.5803232288427463
12.35,0.2689318554888943,0.5807862767250161
12.36,0.26914626883016896,0.5812493246072861
12.370000000000001,0.2693606821714435,0.5817123724895559
12.38,0.26957509551271813,0.5821754203718258
12.39,0.2697895088539927,0.5826384682540957
12.4,0.27000392219526725,0.5831015161363655
12.41,0.2702719388718605,0.5836803259892028
12.42,0.2705399555484537,0.5842591358420401
